1.299414e+00	-6.689973e-01	1.122034e+00	4.582747e-01	3.779392e-01	7.960747e-01	-1.016770e+00	-2.325171e-01	2.638494e-01
6.575547e-01	-2.447704e-01	3.851271e-01	1.266145e+00	-7.462649e-01	1.141168e+00	-9.961851e-01	-1.126370e+00	-1.073934e+00
1.021372e+00	8.349702e-01	7.483881e-01	1.092214e+00	2.469812e-01	4.759853e-01	-2.033893e+00	1.670684e-01	8.321679e-01
9.429674e-01	3.009520e-01	1.374277e+00	9.018357e-01	-5.042421e-01	1.302063e+00	-5.234568e+00	-1.778975e-01	-2.598092e-02
8.690271e-01	-9.764206e-01	8.305941e-01	1.196963e+00	5.393594e-01	6.839475e-01	-1.017213e+00	1.426264e-02	-6.187531e-02
1.350952e+00	-3.961150e-02	9.817699e-01	6.099121e-01	3.032647e-01	6.042453e-01	-1.231819e+00	1.049600e+00	4.838233e-01
1.243646e+00	-9.886484e-01	9.099275e-01	1.391968e+00	4.648230e-01	1.129283e+00	-6.674770e+00	-2.417125e-02	-3.342817e-01
6.942324e-01	-8.237326e-01	1.103727e+00	1.254316e+00	4.424832e-01	8.104008e-01	-3.678258e-01	-2.864324e-01	-5.913623e-02
1.480877e+00	-9.563673e-01	1.357140e+00	1.369513e+00	2.599330e-01	7.173086e-01	-6.643212e+00	-2.641920e-01	2.069994e-01
1.064882e+00	-7.043416e-01	7.217996e-01	1.754768e+00	1.907118e-01	4.329912e-01	-2.411331e-01	-8.588990e-02	-4.387356e-02
2.225522e-01	-3.517335e-01	1.073956e+00	1.186423e+00	2.995387e-01	7.599712e-01	-5.574989e-01	-2.999448e-01	-1.784853e-01
1.551535e+00	-4.066198e-01	8.119636e-01	3.795028e-01	9.697625e-02	8.460582e-02	-8.095254e-01	-4.599208e-04	2.930361e-01
1.654782e+00	-2.446664e-01	6.135168e-01	8.729945e-01	1.471361e+00	1.355677e+00	-2.032880e-01	2.805733e-03	-1.611295e-03
1.529743e+00	2.318872e-01	4.922268e-01	1.371572e+00	-3.420920e-01	1.244406e+00	7.569251e+00	-9.364332e-01	-6.397455e-01
1.886103e+00	1.293362e+00	1.312949e+00	4.070973e-01	7.275388e-01	1.046941e+00	-3.010053e-01	-5.292040e-01	2.518876e+00
5.945776e-01	1.292490e+00	1.348809e+00	1.747958e+00	-4.715136e-03	1.073499e+00	-7.764147e-01	6.511533e-01	2.435406e-01
3.255143e-01	-7.035427e-01	1.314975e+00	9.847982e-01	-1.120488e-01	1.303029e+00	-1.243365e+00	2.412437e+00	-5.317771e-01
9.919553e-01	-2.970222e-01	6.007023e-01	1.368357e+00	2.839784e-01	5.273682e-01	-1.109957e-01	-2.011532e-01	-7.737339e-04
1.206218e+00	-2.321863e-02	1.294707e+00	1.448504e+00	-5.073739e-01	6.662821e-01	6.172187e+00	1.158056e-01	1.299642e-01
9.970514e-01	-4.712666e-01	5.258116e-01	7.208859e-01	-5.659907e-01	1.365207e+00	1.609134e+00	1.074651e+01	-5.546591e-01
1.816969e+00	3.737891e-01	1.293698e+00	1.636256e+00	-7.603585e-03	8.185011e-01	-5.735009e+00	-1.241254e+00	9.344328e-01
7.886549e-01	4.147742e-01	1.103524e+00	5.178130e-01	-3.143788e-01	3.809080e-01	-2.593985e+00	-7.743935e-01	4.286219e-01
2.156975e-01	2.970638e-01	8.527586e-01	5.765398e-01	-1.703645e-01	4.269638e-01	2.655124e-01	-1.813996e-01	2.370188e-02
8.546560e-01	1.110811e+00	1.080343e+00	5.309234e-01	4.636901e-01	1.234324e+00	3.815134e-01	4.800751e-01	9.094300e-01
9.748543e-01	-1.077824e+00	1.328937e+00	1.251331e+00	2.702791e-02	6.447387e-01	1.316209e+00	-2.400724e-01	3.301275e-02
1.115122e+00	-2.250050e-01	1.288363e+00	7.887774e-01	-4.885532e-01	8.074823e-01	-3.361160e+00	7.469966e-01	1.503051e-01
1.458720e+00	4.604959e-01	1.403456e+00	6.764865e-01	4.907962e-01	5.216801e-01	-1.694251e+00	-4.451174e+00	1.125668e+00
8.215765e-01	-1.464923e+00	1.251625e+00	1.548773e+00	-2.338170e-01	4.788909e-01	-2.643320e-01	2.708081e-01	-3.583999e-01
1.731070e+00	1.639954e-01	3.135695e-01	8.982108e-01	1.369781e+00	1.189882e+00	4.107574e-01	1.929395e-01	5.028317e-02
4.217666e-01	-8.126497e-02	1.315432e+00	1.878399e-01	-8.292544e-01	8.750957e-01	-2.098874e+00	6.369184e-01	8.898963e-02
6.035269e-01	4.729771e-01	1.272081e+00	2.634051e-01	-3.469178e-01	3.268723e-01	-1.851781e+00	-1.176811e+00	4.158201e-01
9.154317e-01	7.819679e-01	1.176500e+00	8.851210e-01	-9.788123e-01	1.085944e+00	-1.062654e+01	4.776076e-01	-4.314851e-02
1.157270e+00	7.718702e-02	1.090913e+00	7.238343e-01	-6.174694e-01	1.333209e+00	-3.559745e-01	-2.378630e-01	-1.864665e-01
9.531698e-01	-8.628354e-01	1.104291e+00	1.051495e+00	3.073111e-01	1.091967e+00	-3.642753e+00	-2.622655e-01	-1.956128e-01
4.673132e-01	2.922138e-01	3.744080e-01	1.976757e-01	5.840806e-01	5.824945e-01	-1.748774e-01	-6.382969e-01	1.456978e-01
9.634672e-01	-8.353298e-01	1.285900e+00	5.816581e-01	-4.478930e-01	1.325351e+00	-5.577729e-01	-3.068573e-01	-2.424610e-01
6.885026e-01	8.556271e-01	1.148169e+00	7.265576e-02	-7.160413e-01	1.247604e+00	-6.440852e-01	-4.291229e-01	6.397630e-01
1.251929e+00	6.244078e-01	7.850565e-01	4.420195e-01	-7.908952e-01	1.106745e+00	-1.133617e-02	3.687477e-01	3.778197e-01
2.194663e-01	5.168238e-01	1.250810e+00	1.438924e+00	-6.351756e-01	8.957544e-01	-5.055323e-01	-1.140400e-01	-9.625736e-01
6.313167e-01	-1.061449e-01	6.797004e-01	7.714971e-01	4.323846e-02	5.562809e-01	3.965441e-01	-2.188341e-01	1.429396e-02
1.110796e+00	-1.001710e+00	8.720263e-01	7.643349e-01	-5.592267e-01	1.214420e+00	1.347780e+00	8.961698e-01	-5.465929e-01
5.208904e-01	3.722252e-01	1.051015e+00	1.839182e+00	5.601122e-01	1.272624e+00	-1.183724e+00	-4.856453e-01	-3.308049e-01
1.395697e+00	-5.057784e-01	1.136564e+00	1.201054e-02	1.013309e-01	1.299161e+00	-1.209330e+00	1.837278e+00	6.170253e-01
1.236894e+00	3.438673e-01	1.018347e+00	8.014187e-01	-3.911349e-01	1.199056e+00	-8.807762e-02	-1.230541e-01	9.259166e-02
1.603794e+00	2.326702e-01	5.529488e-01	6.578627e-02	-1.209503e+00	1.171087e+00	-3.907483e-01	1.124835e-01	4.789047e-01
3.752336e-01	3.331550e-01	1.183470e+00	1.135663e+00	-1.261551e-01	1.068610e-01	5.772704e-01	-1.165122e+00	1.537548e-01
6.104783e-01	-6.459695e-01	1.144874e+00	1.715111e+00	-6.234235e-01	8.262624e-01	-2.891584e-01	-1.132363e-01	-1.138392e+00
1.334681e+00	1.025220e+00	1.143071e+00	6.264598e-01	5.560984e-01	6.103527e-01	-5.189715e-01	-7.380337e-01	1.426617e+00
3.142792e-01	1.054574e-02	1.287600e+00	1.351308e+00	5.913126e-01	6.182427e-01	3.755905e-02	1.039499e-01	9.771607e-02
7.890432e-01	6.428472e-01	1.318275e+00	1.094795e+00	7.722430e-01	1.365639e+00	-1.029432e+00	-6.936241e-01	4.214622e-01
4.662386e-01	1.060121e+00	1.050184e+00	1.866840e+00	-1.391414e-02	1.051255e+00	-1.011505e+00	8.231606e-01	-2.635126e-01
1.878258e+00	9.048287e-01	1.276040e+00	1.188995e+00	5.248572e-01	1.410886e+00	-2.946016e-01	-2.392235e-02	1.674453e+00
1.871704e+00	-5.490554e-01	1.322353e+00	1.178314e+00	4.017725e-01	1.232334e+00	-1.250779e+00	-4.702388e-01	2.716020e-01
1.550843e+00	5.059399e-01	7.249620e-01	1.208758e+00	-4.025171e-02	5.778495e-01	-6.573288e-01	-1.546625e-01	7.103848e-01
1.590981e+00	1.141605e+00	1.321379e+00	1.328829e+00	-2.291250e-01	1.106328e+00	-5.550079e-01	8.436539e-02	1.465099e+00
1.193798e+00	3.575944e-01	1.037841e+00	2.966847e-01	4.801462e-02	2.567640e-01	-9.427262e-01	-1.868239e+00	7.044677e-01
1.401821e+00	5.542716e-02	1.290433e+00	1.030099e+00	-9.072538e-01	9.897578e-01	-3.665907e+00	5.396039e-01	-1.076751e-01
1.020699e+00	-1.363556e+00	1.276206e+00	7.693174e-01	3.097658e-01	9.509181e-01	3.769618e-01	-1.592617e-02	-2.853194e-02
2.879649e-01	-1.445829e-01	7.028981e-01	8.135337e-01	-1.367999e+00	1.197996e+00	-1.575634e-02	1.803035e-02	-1.114824e+00
1.147443e+00	7.994583e-01	1.079521e+00	8.934856e-01	-7.557983e-02	1.410790e+00	2.069833e+00	3.049197e-01	4.476249e-01
1.174474e-01	-1.140520e+00	1.132048e+00	1.194560e+00	-4.352251e-01	6.630056e-01	-4.148543e-01	-1.108747e+00	-6.375407e-01
1.260487e+00	1.217546e+00	1.214857e+00	9.257050e-01	-1.896299e-01	1.304290e+00	8.447034e-01	4.675996e-01	1.177365e+00
1.905324e+00	1.424524e+00	1.340959e+00	1.534028e+00	-4.080616e-01	1.036091e+00	-4.504055e-01	3.759240e-01	2.241961e+00
4.382729e-01	-7.321878e-02	1.378275e+00	9.323377e-01	1.264955e+00	1.390882e+00	-2.204854e-01	-1.637533e-01	6.663993e-02
3.675315e-01	-1.240408e-01	1.249179e+00	1.532895e+00	6.875283e-01	7.177545e-01	-4.023336e-03	-3.033344e-04	7.712579e-02
1.523225e+00	8.935761e-01	8.146731e-01	8.047581e-01	1.514721e-01	1.053042e+00	3.358725e-01	4.654242e-01	1.244326e+00
1.244334e+00	-7.148665e-01	9.777128e-01	7.202109e-01	4.930179e-01	1.353900e+00	2.484900e-01	-2.771975e-01	-1.121457e-01
4.213839e-01	3.317015e-01	1.315624e+00	2.195563e-01	-1.887721e-01	6.308774e-01	-1.930684e+00	-1.499657e+00	2.536476e-01
1.293041e+00	2.551538e-01	1.163232e+00	1.192681e+00	-1.105648e+00	1.059124e+00	-7.557052e+00	5.580762e-01	-6.663135e-01
1.127235e+00	-1.184497e-01	1.944800e-01	6.876834e-01	-1.579026e+00	1.359185e+00	-1.436001e-01	-2.571487e-01	-1.076853e+00
1.202854e+00	8.532664e-01	1.332064e+00	1.866545e+00	-7.323203e-01	9.465535e-01	1.358485e+00	2.991364e-01	1.114592e-01
9.754419e-01	7.898143e-01	1.130495e+00	1.931363e+00	-6.242468e-01	7.653620e-01	7.756896e-01	3.410268e-01	-3.495693e-02
1.764409e+00	-4.252137e-01	1.341217e+00	1.495276e+00	-4.230528e-02	7.389012e-01	-5.127165e+00	-1.365062e-01	3.821720e-01
1.893281e+00	-1.175993e+00	1.315811e+00	1.246389e+00	7.036451e-01	1.359808e+00	9.731694e-02	-2.643208e-01	-5.709932e-02
3.681332e-01	-2.979021e-01	5.782141e-01	4.059547e-01	1.771993e-01	5.936989e-01	-1.187019e+00	-2.074496e-01	-2.651018e-02
2.533394e-01	-8.872594e-01	1.376172e+00	2.773350e-02	-3.931929e-01	4.898770e-01	-1.133603e+00	-1.886512e-01	6.757431e-02
9.236961e-01	4.755874e-01	1.352938e+00	2.017148e-01	1.015425e-01	3.756526e-01	-1.198932e+00	-2.611450e+00	7.256096e-01
7.874928e-01	-7.892136e-03	9.344358e-01	5.863554e-01	-8.181308e-01	1.350845e+00	1.952117e-01	-4.420278e-01	-3.853494e-01
1.132329e+00	-1.928617e-01	2.635027e-01	8.636876e-01	9.118287e-01	1.227504e+00	1.888854e+00	-8.062916e-02	-1.488028e-01
7.127667e-01	3.147349e-01	2.670840e-01	1.047097e+00	-8.141755e-01	1.150471e+00	-2.494056e+00	-5.304180e-01	-8.742519e-01
1.399575e+00	-5.440520e-01	1.333674e+00	1.293424e+00	-1.188233e-01	3.167597e-01	-1.328877e+01	1.186771e-01	3.546382e-01
1.533403e+00	8.485434e-01	1.182128e+00	1.363844e+00	7.566971e-01	7.911258e-01	-3.230870e+00	-3.236415e+00	1.418052e+00
1.504958e+00	-6.083839e-01	1.272298e+00	3.781280e-01	7.048725e-02	3.269247e-01	-1.265656e+00	-7.745072e-03	4.512022e-01
2.029092e-01	-5.667378e-01	6.987832e-01	2.723419e-01	7.186026e-02	3.407426e-01	4.573105e-01	-1.195305e-01	5.831270e-03
1.779106e+00	3.528907e-01	3.347317e-01	1.850439e+00	-5.250614e-02	7.168953e-01	-2.096641e+01	8.720177e-02	-2.057703e-01
1.174023e+00	-8.473729e-01	1.081282e+00	9.527099e-01	1.016242e+00	1.360932e+00	6.292961e-01	-2.784424e-01	-5.901835e-02
1.053046e+00	2.350865e-01	1.207806e+00	4.504719e-01	-6.282132e-01	1.125687e+00	-1.247435e+00	-1.564161e-01	3.117420e-01
1.076351e+00	-1.561226e+00	1.364931e+00	6.950926e-01	-7.119919e-01	1.022379e+00	1.893211e-01	2.805304e-01	-4.571625e-01
8.019713e-01	-5.321219e-01	1.166108e+00	1.290268e+00	-9.835325e-02	7.335158e-01	3.013333e-01	-6.161924e-01	-1.281544e-01
1.406373e+00	-2.590266e-01	6.550182e-01	1.518417e+00	-6.692937e-01	1.169251e+00	-4.795342e+00	-1.234694e+00	-1.143871e+00
3.235593e-02	1.066369e+00	1.305689e+00	1.201526e+00	-4.882894e-01	1.155820e+00	-9.343844e-01	-2.059647e+00	-9.151513e-01
1.053661e+00	5.825609e-01	7.074047e-01	5.124565e-01	-1.024331e+00	1.014280e+00	4.198897e-01	4.988107e-01	-7.958399e-02
1.779626e+00	2.717049e-01	1.030566e+00	1.642662e+00	1.318379e+00	1.213876e+00	-6.604888e+00	3.589786e-01	8.368377e-01
6.879196e-01	-9.822603e-02	2.963639e-01	4.772738e-02	-1.156179e+00	9.871721e-01	-1.655250e-01	-7.805937e-01	-2.623925e-02
5.857719e-01	6.311980e-01	1.280739e+00	1.014820e+00	-3.045416e-02	3.956219e-01	6.514141e-01	-1.248529e+00	3.851574e-01
3.819679e-01	-5.258486e-02	1.358956e+00	8.679038e-02	-6.882256e-01	6.997981e-01	-1.625311e+00	-2.145696e+00	1.754738e-01
1.422710e+00	1.134452e-01	4.309498e-01	1.923130e+00	5.011958e-01	5.763584e-01	-2.933890e-01	-8.842738e-02	1.529871e-01
9.518952e-01	7.592235e-01	1.247000e+00	1.396122e-02	2.257752e-01	1.213641e+00	-9.380160e-01	-2.468111e+00	9.885153e-01
1.487454e+00	4.390951e-01	4.391004e-01	1.575285e+00	4.759478e-01	4.505125e-01	2.258827e-01	1.699730e-01	6.526432e-01
5.497938e-01	-7.850350e-01	1.272590e+00	1.900864e-01	4.347495e-01	7.445992e-01	-1.198555e+00	-1.990834e-01	1.332021e-01
3.466021e-01	1.277769e+00	1.233582e+00	1.933637e-01	1.480303e+00	1.300210e+00	-3.651770e-01	-8.027454e-01	4.486792e-01
6.830800e-01	4.351957e-01	9.555255e-01	8.687967e-01	2.934081e-01	8.049641e-01	-1.481770e-01	-1.093451e+00	2.802838e-01
1.200985e+00	-3.530141e-01	4.031513e-01	7.559949e-01	-9.869608e-01	1.148806e+00	2.263068e-01	-1.188748e+00	-7.494066e-01
2.289189e-01	9.723037e-01	1.079305e+00	4.217271e-01	4.096752e-01	1.028480e+00	-1.068811e+00	2.652316e+00	1.502874e-01
6.246877e-01	1.300077e+00	1.239521e+00	2.441734e-01	-1.108865e+00	1.014826e+00	-9.416441e-01	6.506041e-01	6.847903e-01
7.986004e-01	-6.494378e-01	9.514726e-01	3.203246e-01	-4.226449e-01	9.314061e-01	-5.765416e-01	-3.214351e-01	-6.550565e-02
1.087078e-02	1.780942e-01	5.024387e-01	9.238987e-01	-1.229211e+00	1.249200e+00	-3.928702e-01	-8.051761e-01	-1.218154e+00
1.571865e+00	5.896525e-01	1.349242e+00	1.734395e+00	-3.179124e-01	3.071907e-01	1.132888e+01	-8.830508e-01	1.038409e+00
1.054150e+00	-1.040819e+00	1.362252e+00	2.190501e-01	-2.894242e-01	1.091963e+00	-9.119064e-01	-2.994545e-01	1.476198e-01
1.276819e+00	4.924213e-01	1.038666e+00	8.132307e-01	8.201286e-01	1.074875e+00	-1.023636e+00	7.644219e+00	7.960333e-01
1.843102e+00	-8.273468e-01	1.256379e+00	7.484023e-01	-1.234203e-01	4.415677e-01	-1.390044e+00	-1.816541e-01	3.656404e-01
1.615919e+00	-3.259770e-01	1.222520e+00	1.868362e+00	1.065844e+00	1.289544e+00	1.213845e+00	-2.807043e-01	2.493485e-01
1.428864e+00	3.250735e-01	1.016011e+00	1.249317e+00	6.113967e-03	1.075930e+00	1.156935e-01	-1.924360e-01	2.884577e-01
1.343682e+00	-1.369102e+00	1.229590e+00	1.199413e+00	-4.583625e-01	5.365483e-01	-2.427234e+00	2.788844e-02	-3.524871e-01
3.917966e-01	8.530512e-01	1.299447e+00	1.470623e+00	-8.634335e-01	1.154736e+00	-7.051045e-01	1.304206e-01	-1.156627e+00
6.259798e-01	-1.244183e+00	1.332991e+00	2.044674e-01	-3.518776e-02	7.352834e-01	-7.791064e-01	-7.818633e-02	7.823223e-02
3.994485e-01	-5.760759e-01	1.146859e+00	1.894002e+00	-6.625980e-01	1.006891e+00	-5.400061e-01	-8.327105e-01	-1.446210e+00
1.556926e+00	5.505152e-01	5.331398e-01	5.892033e-01	1.639116e-01	1.135359e+00	4.860515e-01	5.567754e-01	6.097706e-01
1.746828e+00	-7.339999e-01	1.161031e+00	1.258719e+00	1.003498e+00	1.275145e+00	-9.187658e-01	-3.228020e-01	1.371816e-01
1.546602e+00	-1.212580e+00	1.086653e+00	1.235165e+00	7.768123e-01	1.244534e+00	2.205235e+00	-4.494311e-02	-1.700890e-01
5.685793e-01	-1.328758e+00	1.326656e+00	3.454451e-01	-6.443983e-01	8.482761e-01	-7.971515e-01	-1.625898e-01	-1.518127e-01
8.860858e-01	-3.266327e-01	1.138000e+00	2.013723e-01	-5.438731e-01	1.318666e+00	-8.673666e-01	-7.734257e-01	1.134920e-01
1.215201e+00	-1.189115e+00	1.269480e+00	1.499438e+00	-2.051670e-01	8.565006e-01	-9.482629e-01	-6.269750e-02	-4.702566e-01
7.884781e-01	-5.903779e-01	1.095121e+00	1.364706e-01	8.834648e-01	9.297305e-01	-9.463939e-01	-9.368915e-02	1.936938e-01
1.762463e+00	3.971550e-01	9.598457e-01	9.432781e-01	-3.290764e-01	6.699491e-01	-1.279162e+00	-3.822812e-01	7.766739e-01
4.921432e-01	1.409057e-01	7.761046e-01	2.521607e-01	5.784578e-01	9.799548e-01	-5.975156e-01	-6.728722e-02	1.482371e-01
9.717321e-01	-9.537551e-01	1.310623e+00	2.667769e-01	-2.973783e-01	6.075819e-01	-1.157024e+00	-2.418304e-01	1.733548e-01
5.656585e-03	7.207234e-01	7.599368e-01	1.617234e+00	4.176030e-01	1.172627e+00	-1.371188e+00	3.243950e+00	-8.651699e-01
3.508270e-01	-1.492623e+00	1.385436e+00	1.550115e+00	-1.202067e+00	1.312452e+00	-4.918065e-01	-1.038734e+00	-1.971182e+00
4.145142e-01	1.210980e+00	1.035485e+00	1.335817e+00	-1.040763e-01	1.287281e+00	-1.609603e+00	7.615243e-01	-3.166743e-01
1.784648e+00	4.514640e-01	9.002973e-01	3.869861e-01	4.449058e-01	5.562570e-01	-7.094595e-01	-1.704706e+00	1.097272e+00
1.347297e+00	-3.473564e-01	8.333026e-01	1.065029e+00	-1.145157e-01	1.131696e+00	8.807304e-01	2.277616e-01	-3.420574e-01
1.434183e+00	-9.830844e-02	1.040327e+00	1.168738e-02	-3.388807e-01	6.190811e-01	-1.186732e+00	1.215393e+01	7.762985e-01
1.386741e+00	-9.095543e-02	6.875466e-01	1.306174e+00	-5.555080e-01	8.358521e-01	-3.617019e-02	-1.564232e-01	-6.211310e-01
1.028704e+00	-1.443427e-01	8.288792e-01	1.009335e-01	-1.221412e+00	1.272285e+00	-5.463484e-01	-7.277187e+00	7.847333e-02
1.758025e+00	1.175839e+00	1.021040e+00	5.685606e-01	-6.416091e-01	8.476402e-01	-4.156748e-01	3.725711e-01	1.987679e+00
8.779814e-01	9.785645e-01	1.168844e+00	1.572374e+00	-1.425486e-01	5.297894e-01	2.083439e-01	-2.497406e-01	6.683201e-01
8.531097e-01	-1.028478e+00	1.095815e+00	1.935388e+00	-1.219154e+00	1.318400e+00	-4.658074e-01	-7.750132e-01	-2.444578e+00
3.186497e-01	5.667419e-01	7.914383e-01	7.913690e-01	-1.081938e-01	1.031835e+00	-1.319026e+00	-1.423349e-01	-2.134250e-01
1.490017e+00	1.540278e+00	1.384741e+00	1.770575e-01	-3.696836e-01	3.258030e-01	-2.337111e-01	-1.831466e-01	2.315600e+00
1.795766e+00	2.664646e-01	2.818421e-01	8.382884e-01	-4.961770e-01	6.631044e-01	6.050625e-01	5.519129e-02	-1.987282e-01
1.556781e+00	1.115138e-01	3.837664e-01	9.229783e-01	-2.065876e-01	9.591004e-01	8.162057e-01	-7.995690e-01	-2.632323e-01
1.203654e+00	8.427988e-01	1.061440e+00	4.044655e-01	8.322276e-01	1.159793e+00	-4.317191e-01	-6.181908e-01	1.086344e+00
1.426449e-01	1.067064e+00	9.748479e-01	7.690186e-01	-4.577391e-01	1.364444e+00	-1.430388e+00	-4.871188e-01	-5.273750e-01
1.833702e+00	-1.260290e+00	1.342309e+00	1.751209e+00	-9.901626e-01	1.357501e+00	3.985310e+00	9.282935e-01	-1.804428e+00
1.857355e+00	-1.244257e+00	1.281348e+00	1.936789e+00	2.024560e-03	9.723179e-02	1.115044e+01	7.243251e-02	2.375924e-01
3.764969e-01	-5.641768e-01	1.120284e+00	5.237725e-01	1.589907e-01	2.701716e-01	1.602756e+00	-3.196860e-02	7.795009e-02
1.443645e+00	-4.671972e-01	1.320628e+00	5.702991e-01	1.450318e-01	1.162115e+00	-1.257367e+00	-3.627279e-01	3.496480e-01
1.915419e+00	3.315766e-01	1.129430e+00	8.657470e-01	-1.641386e+00	1.411412e+00	-8.440306e-01	7.556121e-01	-5.695257e-01
7.274556e-01	4.486105e-01	4.456132e-01	5.292484e-01	5.434996e-01	7.629644e-01	7.169994e-01	3.303552e+00	2.881828e-01
3.720579e-01	4.743200e-01	8.725964e-01	1.390935e-02	6.252604e-01	1.333800e+00	-6.394041e-01	-1.662118e+00	2.459002e-01
2.336238e-02	5.435039e-01	5.944758e-01	1.278397e+00	-1.132471e+00	1.360425e+00	-6.841718e-01	-1.429178e+00	-1.651224e+00
